#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230920   23:09:34      0  19319     21     94      8      0      0 
 20230920   23:09:39      0  19173     21    100      9      0      0 
 20230920   23:09:44      0  19443     21    100      6      0      0 
 20230920   23:09:49      0  19449     21    100      6      0      0 
 20230920   23:09:54      0  19439     21    100      6      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230920   23:09:59      0  18997     21    100      7      0      0 
 20230920   23:10:04      0  19303     21    100      8      0      0 
 20230920   23:10:09      0  19451     21    100      6      0      0 
 20230920   23:10:14      0  19477     21    100      6      0      0 
 20230920   23:10:19      0  19469     21    100      7      0      0 
 20230920   23:10:24      0  19519     21     99      7      0      0 
 20230920   23:10:29      0  19517     21    100      7      0      0 
 20230920   23:10:34      0  19107     21    100      7      0      0 
 20230920   23:10:39      0  19085     21    100      7      0      0 
 20230920   23:10:44      0  19453     21    100      6      0      0 
 20230920   23:10:49      0  19285     21    100      6      0      0 
 20230920   23:10:54      0  19529     21     98      6      0      0 
 20230920   23:10:59      0  19277     21    100      7      0      0 
 20230920   23:11:04      0  19493     21    100      9      0      0 
 20230920   23:11:09      0  19513     21    100      6      0      0 
 20230920   23:11:14      0  19401     21     99      7      0      0 
 20230920   23:11:20      0  19223     21    100      8      0      0 
 20230920   23:11:25      0  19667     21    100      7      0      0 
 20230920   23:11:30      0  19663     21    100      7      0      0 
 20230920   23:11:35      0  19693     21    100      7      0      0 
 20230920   23:11:40      0  19663     21    100      8      0      0 
 20230920   23:11:45      0  19569     21     99      9      0      0 
 20230920   23:11:50      0  19109     21    100      7      0      0 
 20230920   23:11:55      0  19447     21    100      7      0      0 
 20230920   23:12:00      0  19701     21    100      6      0      0 
 20230920   23:12:05      0  19715     21    100      8      0      0 
 20230920   23:12:10      0  19649     21     99      6      0      0 
 20230920   23:12:15      0  19657     21     98      5      0      0 
 20230920   23:12:20      0  19655     21    100      5      0      0 
 20230920   23:12:25      0  19561     21    100      6      0      0 
 20230920   23:12:30      0  19675     21    100      6      0      0 
 20230920   23:12:35      0  19683     21    100      7      0      0 
 20230920   23:12:40      0  19679     21    100      9      0      0 
 20230920   23:12:45      0  19693     21     98      7      0      0 
 20230920   23:12:50      0  19693     21    100      7      0      0 
 20230920   23:12:55      0  19677     21     92      8      0      0 
 20230920   23:13:00      0  19593     21    100      7      0      0 
 20230920   23:13:05      0  19663     21     75      6      0      0 
 20230920   23:13:10      0  19699     21     95      6      0      0 
 20230920   23:13:15      0  19703     21     78      5      0      0 
 20230920   23:13:20      0  19725     21    100      7      0      0 
 20230920   23:13:25      0  19695     21    100      9      0      0 
 20230920   23:13:30      0  19723     21    100      7      0      0 
 20230920   23:13:35      0  19719     21    100      9      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230920   23:13:40      0  19703     21    100      6      0      0 
 20230920   23:13:45      0  19723     21    100      5      0      0 
 20230920   23:13:50      0  19563     21    100      6      0      0 
 20230920   23:13:55      0  19309     21     76      7      0      0 
 20230920   23:14:00      0  19715     21     92      8      0      0 
 20230920   23:14:05      0  19715     21    100     10      0      0 
 20230920   23:14:10      0  19725     21    100      6      0      0 
 20230920   23:14:15      0  19611     21    100      7      0      0 
 20230920   23:14:20      0  19337     21    100      7      0      0 
 20230920   23:14:25      0  19713     21    100      8      0      0 
 20230920   23:14:30      0  19673     21    100      7      0      0 
 20230920   23:14:35      0  19705     21    100      6      0      0 
 20230920   23:14:40      0  19725     21    100      7      0      0 
 20230920   23:14:45      0  19751     21     93      9      0      0 
 20230920   23:14:50      0  19763     21    100      6      0      0 
 20230920   23:14:55      0  19739     21    100      6      0      0 
 20230920   23:15:00      0  19747     21    100      7      0      0 
 20230920   23:15:05      0  19735     21     98      6      0      0 
 20230920   23:15:10      0  19793     21     99      7      0      0 
 20230920   23:15:15      0  19779     21    100      7      0      0 
 20230920   23:15:20      0  19803     21    100      7      0      0 
 20230920   23:15:25      0  19813     21    100      6      0      0 
 20230920   23:15:30      0  19799     21    100      6      0      0 
 20230920   23:15:35      0  19817     21    100      6      0      0 
 20230920   23:15:40      0  19809     21     96      6      0      0 
 20230920   23:15:45      0  19809     21    100      5      0      0 
 20230920   23:15:50      0  19787     21    100      6      0      0 
 20230920   23:15:55      0  19789     21    100      5      0      0 
 20230920   23:16:00      0  19413     21    100      6      0      0 
 20230920   23:16:05      0  19577     21    100      6      0      0 
 20230920   23:16:10      0  19791     21    100      7      0      0 
 20230920   23:16:15      0  19803     21    100      7      0      0 
 20230920   23:16:20      0  19783     21    100      9      0      0 
 20230920   23:16:25      0  19347     21    100      6      0      0 
 20230920   23:16:30      0  19575     21    100      6      0      0 
 20230920   23:16:35      0  19799     21    100      7      0      0 
 20230920   23:16:40      0  19413     21    100      8      0      0 
 20230920   23:16:45      0  19789     21    100      6      0      0 
 20230920   23:16:50      0  19811     21    100      7      0      0 
 20230920   23:16:55      0  19647     21    100      7      0      0 
 20230920   23:17:00      0  19815     21    100      9      0      0 
 20230920   23:17:05      0  19805     21    100      9      0      0 
 20230920   23:17:10      0  19473     21     99      7      0      0 
 20230920   23:17:15      0  19787     21     75      7      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230920   23:17:20      0  19801     21    100      7      0      0 
 20230920   23:17:25      0  19805     21    100      9      0      0 
 20230920   23:17:30      0  19351     21    100      6      0      0 
 20230920   23:17:35      0  19803     21    100      5      0      0 
 20230920   23:17:40      0  19799     21     99      6      0      0 
 20230920   23:17:45      0  19185     21    100      5      0      0 
 20230920   23:17:50      0  19803     21    100      5      0      0 
 20230920   23:17:55      0  19797     21    100      6      0      0 
 20230920   23:18:00      0  19823     21    100      7      0      0 
 20230920   23:18:05      0  19795     21    100      7      0      0 
 20230920   23:18:10      0  19799     21    100      5      0      0 
 20230920   23:18:15      0  19795     21    100      8      0      0 
 20230920   23:18:20      0  19845     21    100      5      0      0 
 20230920   23:18:25      0  19829     21    100      6      0      0 
 20230920   23:18:30      0  19833     21    100      6      0      0 
 20230920   23:18:35      0  19859     21    100      6      0      0 
 20230920   23:18:40      0  19877     21    100      6      0      0 
 20230920   23:18:45      0  19881     21    100      6      0      0 
 20230920   23:18:50      0  19873     21    100      6      0      0 
 20230920   23:18:55      0  19893     21    100      5      0      0 
 20230920   23:19:01      0  19891     21    100      6      0      0 
 20230920   23:19:06      0  19895     21    100      7      0      0 
 20230920   23:19:11      0  19903     21    100      7      0      0 
 20230920   23:19:16      0  19915     21    100      7      0      0 
 20230920   23:19:21      0  19919     21    100      7      0      0 
 20230920   23:19:26      0  19961     21     96      5      0      0 
 20230920   23:19:31      0  19997     21    100      6      0      0 
 20230920   23:19:36      0  19967     21    100      7      0      0 
